Provincia,Distrito,Posto,Localidade,Povoado,Cod__Escola,NomeEsco_1,ZIP,Agua,TipoFonte,QualiAgua,Energia,TipoEnergi,Latrina,TotalLatri,Estado_de_Conservação3,Urinois,TotalUrino,UrinoisFun,Estado_de_Conservação4,CasaBanho,TotalCB,CBFunci,Longitude,Latitude
Nampula,Malema,Mutuali,Mutuali,Namipaua,60242,Escola Primária do 1º e 2º grau de Namipaua,Namipaua,Não,Sim,Nenhuma,Não,sim,Sim,5,Mau,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.99416667,-14.78613889
Nampula,Malema,Mutuali,Nacata,Murara,60246,Escola Primária do 1º grau  de Murara,Tui,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Não,0,Não,Nenhum,Sim,4,Sim,37.03383333,-14.78322222
Nampula,Malema,Mutuali,Nacata,Mucumane,60247,Escola Primária do 1º grau de Mucumane,Tui,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Não,0,Não,Nenhum,Sim,2,Sim,37.08955556,-14.75841667
Nampula,Malema,Mutuali,Muesse,Muesse,60249,Escola Primária do 1º grau de Muesse,Mulicana,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,37.16222222,-14.60394444
Nampula,Malema,Mutuali,Mutuali,Omalapala,60252,Escola Primária do 1º e 2º grau de Omalapala,Omalapala,Sim,Furo com bomba,Potável,Não,sim,Sim,4,Mau,Sim,4,Sim,Razoável,Sim,4,Sim,37.00066667,-14.82911111
Nampula,Malema,Mutuali,Mutuali,Luahe,60253,Escola Primária do 1º e 2º grau  de Luahe,Namipaua,Sim,Poço,Potável,Não,sim,Sim,2,Mau,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.62094444,-15.04880556
Nampula,Malema,Mutuali,Mutuali,Nampaquiua,60255,Escola Primária do 1º e 2º grau de Nampaquiua,Omalapala,Sim,Poço,Potável,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Sim,2,Sim,37.51525,-15.00347222
Nampula,Malema,Mutuali,Mutuali,Coroma,60256,Escola Primária do 1º gra de Coroma,Omalapala,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Sim,2,Sim,37.59908333,-15.07597222
Nampula,Malema,Canhunha,Malema sede,Malema Sede,60257,Escola Secundária do 1º e 2º Ciclo Eduardo da Silva Nihia,Escolas Secundarias,Não,Sim,Nenhuma,Sim,Rede Pública,Sim,6,Mau,Sim,6,Sim,Bom,Sim,6,Sim,37.75063889,-14.87461111
Nampula,Malema,Mutuali,Mutuali,Zona Comercial,60258,Escola Primária do 1º e 2º grau  de Cucuteia ,Cucuteia,Não,Sim,Nenhuma,Sim,Rede Pública,Sim,6,Mau,Sim,3,Sim,Razoável,Não,0,Nenhuma,37.50038889,-14.86252778
Nampula,Malema,Canhunha,Murralelo,Sissir,60260,Escola Primária do 1º e 2º grau de Sissir,Louci,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Sim,3,Sim,Razoável,Não,0,Nenhuma,37.34955556,-14.839
Nampula,Malema,Canhunha,Murralelo,Mepitacue,60262,Escola Primária do 1º grau de Mutai (Mepitacue),Mucuba,Não,Sim,Nenhuma,Não,sim,Sim,5,Mau,Sim,5,Sim,Razoável,Sim,6,Sim,37.43810556,-14.920225
Nampula,Malema,Canhunha,Murralelo,Murralelo Sede,60263,Escola Primária do 1º e 2º grau  3 de Fevereiro,Mucuba,Sim,Poço,Potável,Não,sim,Sim,6,Mau,Sim,6,Sim,Razoável,Sim,6,Sim,37.49636111,-14.92069444
Nampula,Malema,Canhunha,Murralelo,Louci,60264,Escola Primária do 1º e 2º grau  de Louci,Louci,Sim,Poço,Potável,Não,sim,Sim,6,Mau,Sim,5,Sim,Razoável,Não,0,Nenhuma,37.17221667,-14.93185
Nampula,Malema,Canhunha,Nataleia,Nataleia Sede,60267,Escola Primária do 1º e 2º grau de Nataleia,Nataleia,Sim,Furo com bomba,Potável,Sim,Painel Solar,Sim,7,Mau,Não,0,Não,Nenhum,Sim,3,Sim,37.45006667,-14.87520556
Nampula,Malema,Canhunha,Nataleia,Mepilua,60268,Escola Primária do 1º e 2º grau de Mepilua,Chipaca,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Não,0,Não,Nenhum,Sim,4,Sim,37.43820278,-14.83871389
Nampula,Malema,Canhunha,Malema sede,Pedreira,60269,Escola Primária do 1º e 2º grau 19 de Outubro (ex Eripele),19 de Outubro,Não,Sim,Nenhuma,Não,sim,Sim,5,Mau,Sim,4,Sim,Bom,Sim,4,Sim,37.15492778,-14.83455
Nampula,Malema,Canhunha,Malema sede,Nholo,60273,Escola Primária do 1º e 2º grau de Nholo,Chipaca,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Sim,1,Sim,37.45252778,-14.67894444
Nampula,Malema,Mutuali,Nacata,Chipaca,60274,Escola Primária do 1º e 2º graude Chipaca,Chipaca,Não,Sim,Nenhuma,Não,sim,Sim,8,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,37.57536111,-14.98205556
Nampula,Malema,Mutuali,Nacata,Napala,60275,Escola Primária do 1º e 2º grau de Napala,Nomola,Sim,Poço,Potável,Não,sim,Não,0,Nenhum,Sim,3,Sim,Razoável,Sim,3,Sim,37.46455556,-14.76371944
Nampula,Malema,Mutuali,Nacata,Cucussi,60277,Escola Primária do 1º grau de Cucussi,Nomola,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Sim,3,Sim,Razoável,Não,0,Nenhuma,37.34088611,-14.61684722
Nampula,Malema,Chuhulo,Chuhulo,8 Congresso,60280,Escola Primária do 1º e 2º grau de Nantoco,Nantoco,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,37.44719444,-14.49411111
Nampula,Malema,Canhunha,Nioce,Namilala,60285,Escola Primária do 1º grau de Namilala,Mucolosse,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,37.68264167,-14.96287778
Nampula,Malema,Chuhulo,Niona,Mululi,60286,Escola Primária do 1º e 2º grau de Mululi,Mululi,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,1,Sim,Razoável,Sim,1,Sim,37.413,-14.94725
Nampula,Malema,Chuhulo,Nipacue,Mulapane,60287,Escola Primária do 1º grau de Mulapane,Nahopa,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,37.33547222,-14.96633333
Nampula,Malema,Chuhulo,Nipacue,Nahopa,60288,Escola Primária do 1º e 2º grau de Nahopa,Nahopa,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Não,0,Não,Nenhum,Sim,3,Sim,37.44566667,-14.9385
Nampula,Malema,Chuhulo,Chuhulo,Palma,60289,Escola Primária do 1º grau de Palma,Nantoco,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,37.40094444,-14.88655556
Nampula,Malema,Canhunha,Nioce,Mepeto,60292,Escola Primária do 1º e 2º grau de Mepeto,Mucolosse,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,37.27472222,-14.99966667
Nampula,Malema,Canhunha,Malema sede,Malema Sede,60294,Escola Primária do 1º e 2º grau de Malema Sede,Malema-Sede,Não,Sim,Nenhuma,Sim,Rede Pública,Sim,2,Mau,Não,0,Não,Nenhum,Sim,17,Sim,37.58372222,-15.02486111
Nampula,Malema,Canhunha,Canhunha,Canhunha,60295,Escola Primária do 1º e 2º grau de Canhunha,Canhunha,Não,Sim,Nenhuma,Não,sim,Sim,5,Mau,Sim,3,Sim,Razoável,Não,0,Nenhuma,37.65491667,-14.91183333
Nampula,Malema,Canhunha,Malema sede,Puiriri,60297,Escola Primáriado 1º e 2º grau de Puiriri,Malema-Sede,Sim,Poço,Potável,Não,sim,Sim,6,Mau,Sim,6,Sim,Razoável,Não,0,Nenhuma,37.75888889,-14.81663889
Nampula,Malema,Canhunha,Malema sede,Chiline,60298,Escola Primária do 1º grau de Cheline,Canhunha,Sim,Poço,Potável,Não,sim,Sim,2,Mau,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.64566667,-14.98713889
Nampula,Malema,Canhunha,Canhunha,Ewili,60299,Escola Primária do 1º e 2º grau de Ewili Mucuassula,Canhunha,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.82358333,-14.89113889
Nampula,Malema,Canhunha,Murralelo,Mucuba,60300,Escola Primária do 1º e 2º grau de Mucuba,Louci,Sim,Poço,Potável,Não,sim,Sim,3,Mau,Não,0,Não,Nenhum,Sim,3,Sim,37.41566667,-14.92633333
Nampula,Malema,Canhunha,Nataleia,Monono,60311,Escola Primária do 1º grau de Monono,Nataleia,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.40680556,-14.94597222
Nampula,Malema,Canhunha,Malema sede,Micheche,60315,Escola Primária do 1º grau de Micheche,Malema-Sede,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.46030556,-15.04813889
Nampula,Malema,Canhunha,Nioce,Murripa,62126,Escola Primária do 1º grau de Murripa,Mepuhi,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,37.51241667,-14.3895
Nampula,Malema,Chuhulo,Chuhulo,Marruacha,62266,Escola Primária do 1º e 2º grau de Marruacha,Nahopa,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,37.32072222,-14.79652778
Nampula,Malema,Canhunha,Canhunha,Morimo,62338,Escola Primária do 1º grau de Morimo,Canhunha,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Sim,2,Sim,Razoável,Não,0,Nenhuma,37.56552778,-15.13033333
Nampula,Malema,Canhunha,Murralelo,Mucuacula,62439,Escola Primaria  do 1º grau de Mucuacula,Mucuba,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Sim,2,Sim,Razoável,Sim,2,Sim,37.48877778,-15.05222222
Nampula,Malema,Canhunha,Murralelo,Mocola,62799,Escola Primaria do 1º grau 25 de Setembro ,Louci,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Sim,3,Sim,Razoável,Não,0,Nenhuma,39.92922222,-15.01105556
Nampula,Malema,Canhunha,Canhunha,Mucuassula,62800,Escola Primaria do 1º grau 4 de Outubro,Canhunha,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,39.79527778,-14.90730556
Nampula,Malema,Mutuali,Mutuali,Napeto,62801,Escola Primaria do 1º grau  Armando Emilio Guebuza,Cucuteia,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Não,0,Não,Nenhum,Sim,1,Sim,39.26125,-14.9935
Nampula,Malema,Mutuali,Mutuali,Nacuali,62942,Escola Primaria do 1º grau  Filipe Nyusi,Louci,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,39.81025,-15.01639167
Nampula,Malema,Mutuali,Mutuali,Nakaia,62941,Escola Primaria do 1º grau Nakaia,Canhunha,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,39.97905556,-14.88761111
Nampula,Malema,Canhunha,Murralelo,Maurequele,62870,Escola Primária do 1º grau 7 de Abril,Canhunha,Sim,Poço,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,39.989,-14.91352778
Nampula,Meconta,Namialo,25 de Setembro,Nacole,60332,Escola Primária do 1º e 2º Grau de Nacuca,Teterrene,Sim,Poço,Potável,Não,sim,Sim,2,Mau,Não,0,Não,Nenhum,Sim,2,Sim,39.98855556,-14.90180556
Nampula,Meconta,Meconta sede,Meconta sede,Nathoro,60333,Escola Primária do 1º e 2º Grau de Nathoro ,12 de Outubro,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,4,Sim,Razoável,Não,0,Nenhuma,39.98130556,-15.01202778
Nampula,Meconta,Meconta sede,Meconta sede,Circulo Metaria,60334,Escola Primária do 1º Grau de Inrepo,Meconta,Sim,Poço,Potável,Não,sim,Sim,2,Mau,Sim,2,Sim,Bom,Não,0,Nenhuma,40.02213889,-14.97833333
Nampula,Meconta,Meconta sede,Meconta sede,Rainha,60335,Escola Primária do 1º e 2º Grau de Rainha,Meconta Sede,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,39.94278333,-14.95036667
Nampula,Meconta,Namialo,Namialo,Bairro Clube,60336,Escola Primária do 1º e 2º Grau do Bairro Clube,Bairro Clube,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,3,Sim,Razoável,Não,0,Nenhuma,39.93513889,-14.92530556
Nampula,Meconta,Namialo,Namialo,Chaune,60337,Escola Primária do 1º e 2º Grau de Namialo,Namialo,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,7,Mau,Não,0,Não,Nenhum,Sim,7,Sim,39.99641667,-14.88602778
Nampula,Meconta,Namialo,Namialo,Mathewe,60338,Escola Primária do 1º e 2º Grau de Imputo Velho,Imputo-Velho,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Sim,1,Sim,Razoável,Não,0,Nenhuma,39.74222222,-14.95305556
Nampula,Meconta,Namialo,Namialo,Nacuca II,60339,Escola Primária do 1º e 2º Grau de Nacuca 2,Bairro Clube,Sim,Poço,Potável,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Sim,2,Sim,39.66936111,-14.96161111
Nampula,Meconta,Namialo,Namialo,Namachilo,60341,Escola Primária do 1º e 2º Grau de Namachilo,Namialo,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,3,Sim,Bom,Não,0,Nenhuma,39.70205556,-15.03233333
Nampula,Meconta,Namialo,25 de Setembro,Cabo Lourenço,60342,Escola Primária do 1º e 2º Grau de Cabo Lourenço,Imputo-Velho,Sim,Furo com bomba,Potável,Não,sim,Sim,1,Mau,Sim,1,Sim,Razoável,Não,0,Nenhuma,39.6395,-15.022
Nampula,Meconta,Namialo,25 de Setembro,Bairro Clube,60343,Escola Primária do 1º e 2º Grau 25 de Setembro,Bairro Clube,Sim,Furo com bomba,Potável,Não,sim,Sim,1,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,39.70622222,-14.94027778
Nampula,Meconta,Namialo,Namialo,Mulapane,60344,Escola Primária do 1º e 2º Grau de Mulapane Namialo,Namialo,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Mau,Sim,1,Sim,Razoável,Não,0,Nenhuma,39.85302778,-15.08055556
Nampula,Meconta,7 de Abril,Nacavala,Nassuruma,60346,Escola Primária do 1º e 2º Grau de Nassuruma,Nassuruma,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Sim,4,Sim,Bom,Sim,4,Sim,39.78816667,-15.00111111
Nampula,Meconta,7 de Abril,Nacavala,Muathunaca,60347,Escola Primária do 1º e 2º Grau de Muathunaca,Nacavala,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Sim,2,Sim,39.6725,-14.9675
Nampula,Meconta,7 de Abril,7 de Abril sede,Namoio,60348,Escola Primária do 1º e 2º Grau de Maririmo,Nacavala,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Sim,3,Sim,Razoável,Não,0,Nenhuma,39.54119444,-15.03263889
Nampula,Meconta,7 de Abril,Nacavala,Muanlate,60349,Escola Primária do 1º e 2º Grau de Muanlate,Rio Mesa,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Sim,3,Sim,Razoável,Não,0,Nenhuma,39.60522222,-15.04380556
Nampula,Meconta,7 de Abril,Nacavala,Namuapa,60351,Escola Primária do 1º e 2º Grau de Namuapa,Nassuruma,Sim,Furo com bomba,Potável,Não,sim,Sim,4,Mau,Sim,4,Sim,Razoável,Não,0,Nenhuma,39.59966667,-15.11544444
Nampula,Meconta,Meconta sede,Meconta sede,Mahala,60352,Escola Primária do 1º e 2º Grau de Jurujuro,Meconta Sede,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,39.87444444,-14.96519444
Nampula,Meconta,Meconta sede,Meconta sede,Mepania,60353,Escola Primária do 1º e 2º Grau de Injaca - Namathia,Meconta Sede,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,39.84238889,-14.88341667
Nampula,Meconta,7 de Abril,Nacavala,Eduardo Mondlane,60354,Escola Primária do 1º e 2º Grau 7 de Abril - Topene,Nacavala,Não,Sim,Nenhuma,Sim,Painel Solar,Sim,4,Mau,Sim,4,Sim,Bom,Não,0,Nenhuma,39.96941667,-14.90741667
Nampula,Meconta,7 de Abril,Nacavala,Comacoma,60355,Escola Primária do 1º e 2º Grau de Comacoma,Mutacaze,Sim,Poço,Potável,Não,sim,Não,0,Nenhum,Sim,2,Sim,Bom,Não,0,Nenhuma,39.64122222,-15.07541667
Nampula,Meconta,7 de Abril,Nipuro,Nipuro,60356,Escola Primária do 1º e 2º Grau de Rio-Mesa,Rio Mesa,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,4,Sim,Bom,Sim,2,Sim,39.89836111,-14.91038889
Nampula,Meconta,Meconta sede,Meconta sede,Teterrene,60358,Escola Primária do 1º e 2º Grau de Teterene,Teterrene,Sim,Poço,Potável,Não,sim,Sim,4,Mau,Sim,4,Sim,Razoável,Sim,4,Sim,39.68388889,-15.50402778
Nampula,Meconta,Meconta sede,Meconta sede,Minhar,60359,Escola Primária do 1º e 2º Grau de Minhar,12 de Outubro,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Sim,2,Sim,Razoável,Sim,3,Sim,39.64088889,-15.29266667
Nampula,Meconta,Namialo,Namialo,Napai,60360,Escola Primária do 1º e 2º Grau Eduardo Mondlane,Bairro Clube,Sim,Poço,Potável,Não,sim,Sim,6,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,39.63763889,-15.58180556
Nampula,Meconta,Nacavala,Nacavala,Piluela,60361,Escola Primária do 1º e 2º Grau de Nacole 2,Rio Mesa,Sim,Poço,Potável,Não,sim,Sim,4,Mau,Sim,4,Sim,Bom,Não,0,Nenhuma,39.69336111,-15.34272222
Nampula,Meconta,Meconta sede,Meconta sede,Muirocheria,60363,Escola Primária do 1º e 2º Grau de Muirocheria,Teterrene,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,3,Sim,Bom,Não,0,Nenhuma,39.609,-15.29683333
Nampula,Meconta,Namialo,Namialo,Monapo,60366,Escola Secundária do 1º e 2º Ciclo  de Namialo,Esc.Secundarias,Não,Sim,Nenhuma,Sim,Rede Pública,Sim,7,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,39.55008333,-15.57080556
Nampula,Meconta,Corrane,Corrane sede,Napur,60372,Escola Primária do 1º e 2º Grau de Napur,Napur,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Sim,1,Sim,Bom,Não,0,Nenhuma,39.56352778,-15.51016667
Nampula,Meconta,Corrane,Corrane sede,Injaraco,60373,Escola Primária do 1º e 2º Grau de Muculucone,Ravier,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,39.88969444,-15.02941667
Nampula,Meconta,Corrane,Mecô,Corrane,60374,Escola Primária do 1º e 2º Grau de Meco,Napur,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,5,Sim,Razoável,Não,0,Nenhuma,39.58158333,-15.36108333
Nampula,Meconta,Corrane,Corrane sede,Massaua,60375,Escola Primária do 1º e 2º Grau de Massaua,Ravier,Sim,Poço,Potável,Não,sim,Não,0,Nenhum,Sim,3,Sim,Razoável,Não,0,Nenhuma,39.68216667,-15.42363889
Nampula,Meconta,Corrane,Corrane sede,Nicarro,60376,Escola Primária do 1º e 2º Grau de Namiaco,Ravier,Sim,Poço,Potável,Não,sim,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Nenhuma,39.62283333,-15.44222222
Nampula,Meconta,Corrane,Japir,Candida,60377,Escola Primária do 1º e 2º Grau de Cândida,Napita,Sim,Poço,Potável,Não,sim,Não,0,Nenhum,Sim,4,Sim,Razoável,Não,0,Nenhuma,39.61,-15.50944444
Nampula,Meconta,Corrane,Japir,Namanono,60378,Escola Primária do 1º e 2º Grau de Nahera,Napita,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Sim,4,Sim,Razoável,Não,0,Nenhuma,39.56075,-15.40002778
Nampula,Meconta,Meconta sede,Saua-Saua,Nemara,60379,Escola Primária do 1º e 2º Grau de Mulapane,Meconta sede,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Não,0,Não,Nenhum,Sim,5,Sim,39.50711111,-15.29022222
Nampula,Meconta,Corrane,Corrane sede,Varrua,60380,Escola Primária do 1º e 2º Grau de Nacussupa,Namacuva,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,39.62083333,-15.22047222
Nampula,Meconta,Corrane,Corrane sede,Mualeia,60381,Escola Primária do 1º e 2º Grau de Namarrata Corrane,Corrane,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Não,0,Nenhuma,39.33816667,-15.54616667
Nampula,Meconta,Corrane,Corrane sede,Samora Machel,60382,Escola Primária do 1º e 2º Grau de Corrane,Corrane,Não,Sim,Nenhuma,Sim,Painel Solar,Não,0,Nenhum,Sim,2,Sim,Razoável,Não,0,Nenhuma,39.46261111,-15.454
Nampula,Meconta,Corrane,Corrane sede,Namicupo,60383,Escola Primária do 1º e 2º Grau de Sequetene,Napur,Sim,Poço,Potável,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,39.54472222,-15.47538889
Nampula,Meconta,Corrane,Corrane sede,Nathuo,60384,Escola Primária do 1º Grau de Nathuo,Corrane,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,39.61383333,-15.59961111
Nampula,Meconta,Corrane,Corrane sede,Weicha,60385,Escola Primária do 1º e 2º Grau de Kru - Wecha,Namacuva,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Não,0,Não,Nenhum,Não,0,Nenhuma,39.65675,-15.49191667
Nampula,Meconta,Corrane,Nicarro,Quatro Caminhos,60386,Escola Primária do 1º e 2º Grau de Nicarro,Ravier,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Sim,3,Sim,Bom,Sim,3,Sim,39.52455556,-15.42130556
Nampula,Meconta,Corrane,Mecua,Muecua,60387,Escola Primária do 1º e 2º Grau de Muecua 2,Napacala,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,39.25980556,-15.544
Nampula,Meconta,Corrane,Japir,Japir,60388,Escola Primária do 1º e 2º Grau de Japir,Japir,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Não,0,Nenhuma,39.42858333,-15.54069444
Nampula,Meconta,Corrane,Japir,Napita,60389,Escola Primária do 1º e 2º Grau de Napita,Napita,Sim,Furo com bomba,Potável,Não,sim,Sim,4,Mau,Sim,2,Sim,Bom,Não,0,Nenhuma,39.46358333,-15.33391667
Nampula,Meconta,Corrane,Metalia,Metaia,60390,Escola Primária do 1º e 2º Grau de Metalia,Napur,Não,Sim,Nenhuma,Não,sim,Sim,1,Mau,Sim,1,Sim,Razoável,Sim,1,Sim,39.32930556,-15.46736111
Nampula,Meconta,Corrane,Nahipa,Nahipa,60391,Escola Primária do 1º e 2º Grau de Nahipa,Napur,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Não,0,Não,Nenhum,Sim,2,Sim,39.28077778,-15.48422222
Nampula,Meconta,Corrane,Japir,wela,60392,Escola Primária do 1º e 2º Grau de Wela,Napita,Não,Sim,Nenhuma,Não,sim,Não,0,Nenhum,Sim,3,Sim,Razoável,Não,0,Nenhuma,39.25688889,-15.43811111
Nampula,Meconta,Corrane,Mecua ,Murrupela,60393,Escola Primária do 1º e 2º Grau de Cupal,Napacala,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Sim,3,Sim,Razoável,Não,0,Nenhuma,39.32513889,-15.41858333
Nampula,Meconta,Corrane,Japir,Niapala,60394,Escola Primária do 1º e 2º Grau de Muecua Serra,Japir,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Não,0,Nenhuma,39.38105556,-15.43408333
Nampula,Meconta,Corrane,Japir,Cunque,60396,Escola Primária do 1º e 2º Grau de Cunque,Namacuva,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,39.47933333,-15.53736111
Nampula,Meconta,Corrane,Mecua ,Napacala,60397,Escola Primária do 1º e 2º Grau de Napacala,Napacala,Não,Sim,Nenhuma,Sim,Painel Solar,Sim,4,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,39.30919444,-15.53691667
Nampula,Meconta,Corrane,Mecua ,Namareza,60398,Escola Primária do 1º e 2º Grau de Namareza,Cupal II,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,4,Sim,Razoável,Sim,4,Sim,39.27719722,-15.40667222
Nampula,Meconta,Corrane,Mecua ,Nequenequene,60399,Escola Primária do 1º e 2º Grau de  Nequenequene,Cupal II,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Sim,4,Sim,Razoável,Não,0,Nenhuma,39.57194444,-15.47466667
Nampula,Meconta,Corrane,Mecua ,Nanlepa,60400,Escola Primária do 1º e 2º Grau de Nanlepa,Napacala,Não,Sim,Nenhuma,Não,sim,Sim,4,Mau,Sim,2,Sim,Bom,Sim,4,Sim,39.67527778,-15.01963889
Nampula,Meconta,Corrane,Mecua ,Mavotho,60401,Escola Primária do 1º e 2º Grau de Mavotho,Napacala,Não,Sim,Nenhuma,Não,sim,Sim,5,Mau,Sim,5,Sim,Bom,Sim,6,Sim,39.43905556,-15.39744444
Nampula,Meconta,Corrane,Japir,Metala,60402,Escola Primária do 1º e 2º Grau de Metala,Japir,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,1,Sim,Bom,Sim,3,Sim,39.25375,-15.47322222
Nampula,Meconta,Corrane,Mecua ,Naitisse,60403,Escola Primária do 1º e 2º Grau de Naitisse,Napacala,Não,Sim,Nenhuma,Não,sim,Sim,3,Mau,Não,0,Não,Nenhum,Não,0,Nenhuma,39.58244444,-15.01627778
Nampula,Meconta,Corrane,Mecua ,Muathunaca,60405,Escola Primária do 1º e 2º Grau de Piricula,Napacala,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Sim,2,Sim,Razoável,Não,0,Nenhuma,39.6725,-14.9675
Nampula,Meconta,Corrane,Japir,Chaua-chaua,60406,Escola Primária do 1º e 2º Grau de Chaua-Chaua,Napita,Não,Sim,Nenhuma,Não,sim,Sim,2,Mau,Não,0,Não,Nenhum,Sim,4,Sim,39.98494444,-14.91572222
